controversial , criminal_triples/case_60.txt , (they, handled, many other controversial issues)
controversy , criminal_triples/case_2.txt , (controversy, has become, moot)
corrupt , criminal_triples/case_16.txt , (§ 7212, also punish, corrupt solicitation)
corruption , criminal_triples/case_40.txt , (two witnesses, is in, corruption case)
crime , criminal_triples/case_1.txt , (his offense, qualified as, crime of violence)
criticism , criminal_triples/case_3.txt , (majority, has, criticism of Fifth Circuit)
cruel , criminal_triples/case_18.txt , (his death sentence, therefore violated, Eighth Amendment 's proscription of cruel punishments)
damage , criminal_triples/case_5.txt , (District Court, awarded, Mendez damages)
dead , criminal_triples/case_34.txt , (it, operates as, simple dead end)
deficit , criminal_triples/case_17.txt , (McWilliams ' obvious deficit, be related to, his frustration tolerance)
desert , criminal_triples/case_55.txt , (they, receive, their just deserts)
destruction , criminal_triples/case_31.txt , (Bernard, draws between, arrestee 's active destruction of evidence)
detach , criminal_triples/case_31.txt , (Warrants, provide, detached scrutiny of magistrate)
detention , criminal_triples/case_15.txt , (pretrial detention challenge, was governed by, Fourth Amendment)
die , criminal_triples/case_3.txt , (Gardner, died of, their wounds)
difficult , criminal_triples/case_17.txt , (standard, is difficult by, design)
difficulty , criminal_triples/case_18.txt , (Moore, had, difficulties beginning at age)
discord , criminal_triples/case_28.txt , (significant discord, is in, Virginia sentencing process)
disquieting , criminal_triples/case_61.txt , (their histories, have, disquieting parallels)
disturbing , criminal_triples/case_21.txt , (jurors, came with, disturbing stories)
downward , criminal_triples/case_1.txt , (judge, vary downward from, Guidelines)
dreadful , criminal_triples/case_60.txt , (consciousness check, can reduce, risk of dreadful pain)
dubious , criminal_triples/case_52.txt , (only evidence, was, Scott 's dubious testimony corroborated by similarly suspect testimony of Brown .7)
dysfunction , criminal_triples/case_17.txt , (dysfunction, attributable to, hemisphere dysfunction)
empty , criminal_triples/case_31.txt , (Beylund, had, empty wine glass)
endless , criminal_triples/case_75.txt , (interpretation accords, is with, endless uses of term in statute)
error , criminal_triples/case_1.txt , (typographical formal errors, of States is, Washington)
estrange , criminal_triples/case_67.txt , (his estranged wife, is in, all violation of 18 U. S. C. § 875)
evasive , criminal_triples/case_8.txt , (suspect, has, nervous evasive behavior)
evil , criminal_triples/case_20.txt , (government, allow, evils)
excruciate , criminal_triples/case_55.txt , (their acts, excruciating, detail)
explicit , criminal_triples/case_14.txt , (petitioner Marcelo Manrique, possessing, depiction of minor engaging in sexually explicit conduct)
exploitation , criminal_triples/case_20.txt , (he, prevention of, exploitation of children)
fabricate , criminal_triples/case_15.txt , (judge 's determination, was based on, fabricated evidence)
facetious , criminal_triples/case_67.txt , (Court, distinguished, threat from facetious remarks)
fail , criminal_triples/case_3.txt , (Buck, failed, extraordinary)
fake , criminal_triples/case_17.txt , (his endorsement, was considered, fake bad)
false , criminal_triples/case_8.txt , (partygoers, sued for, false arrest)
fat , criminal_triples/case_1.txt , (man, has, fate)
faulty , criminal_triples/case_62.txt , (jury instruction, is faulty, word suggests)
flabby , criminal_triples/case_65.txt , (Prosecutors past, love, flabby test)
flagrantly , criminal_triples/case_80.txt , (ordinance, been, and flagrantly unconstitutional concluded)
flat , criminal_triples/case_18.txt , (AAIDD, enact, flat ban looking)
flatly , criminal_triples/case_3.txt , (Miller-El, flatly prohibits, departure from procedure)
fool , criminal_triples/case_44.txt , (Looking, is, fool 's errand)
formulaic , criminal_triples/case_60.txt , (Court, has required rather than, formulaic application of egregiousness test)
futile , criminal_triples/case_6.txt , (promise, be, futile gesture)
gang , criminal_triples/case_3.txt , (murders, tend, gang related)
gap , criminal_triples/case_45.txt , (14-month gap, violated, his speedy trial right)
gaping , criminal_triples/case_36.txt , (gaping enforcement hole, is in, Congress 's regulatory scheme)
generic , criminal_triples/case_9.txt , (generic federal definition, requires, age of victim)
glare , criminal_triples/case_77.txt , (Perkovich, immediately noticed, glaring problem)
grave , criminal_triples/case_20.txt , (Repeat sex offenders, pose, grave risk to children)
grisly , criminal_triples/case_31.txt , (Drunk drivers, take, grisly toll)
grossly , criminal_triples/case_17.txt , (Mr. McWilliams, grossly exaggerating, his symptoms)
guilt , criminal_triples/case_2.txt , (jury, find, petitioners guilty)
guilty , criminal_triples/case_2.txt , (petitioners ' convictions, were vacated Unlike, guilty verdicts in Powell)
hang , criminal_triples/case_8.txt , (she, hanging up, second time)
harm , criminal_triples/case_16.txt , (term, means, threats of bodily harm to officer)
harsh , criminal_triples/case_30.txt , (harsh conditions, is in, Unit)
hate , criminal_triples/case_21.txt , (he, was wearing, jersey of hated football team)
havoc , criminal_triples/case_40.txt , (broader rule, wreak havoc of, having counsel for parties)
hazy , criminal_triples/case_58.txt , (actions, is in, hazy border)
hopeless , criminal_triples/case_61.txt , (Court 's repeated attempts, confirm, its hopeless indeterminacy)
ignorant , criminal_triples/case_26.txt , (Shaw, may, may have ignorant of relevant property law)
illogical , criminal_triples/case_47.txt , (it, is illogical Under, correct understanding)
immaturity , criminal_triples/case_54.txt , (crime, immaturity without, parole)
implausible , criminal_triples/case_8.txt , (suspect, has, implausible explanation possessing)
inadequate , criminal_triples/case_11.txt , (Lee 's plea-stage counsel, provided, inadequate representation)
inadvertent , criminal_triples/case_61.txt , (definition, deletion of been, may have inadvertent casualty of complex drafting process)
inappropriate , criminal_triples/case_21.txt , (juror, report, inappropriate statements)
incapable , criminal_triples/case_8.txt , (It, is incapable of, definition)
incoherence , criminal_triples/case_4.txt , (majority, Perhaps sensing, incoherence of its effort)
incoherent , criminal_triples/case_66.txt , (Olanders D., has, incoherent explanation during voir dire of reasons for change of opinion about death penalty)
incompetent , criminal_triples/case_65.txt , (him, incompetent, testify here)
inconceivable , criminal_triples/case_55.txt , (defendants, acts of, almost inconceivable cruelty)
inconsistent , criminal_triples/case_1.txt , (commentary, is inconsistent with, § 4B1 .2)
indifference , criminal_triples/case_30.txt , (warden, showed, indifference to prisoner abuse)
indifferent , criminal_triples/case_30.txt , (prison wardens, were deliberately indifferent to, conduct)
ineffective , criminal_triples/case_3.txt , (Buck 's ineffective assistance claim, was held, defaulted under Coleman)
inexcusable , criminal_triples/case_13.txt , (Court 's self-imposed limitation, is, inexcusable given)
insensitivity , criminal_triples/case_60.txt , (it, maintain insensitivity, administered)
insufficiently , criminal_triples/case_31.txt , (his consent, was insufficiently voluntary because of, announced criminal penalties for refusal)
intolerable , criminal_triples/case_60.txt , (petitioners, failed, amounting to objectively intolerable risk)
irrational , criminal_triples/case_21.txt , (Equal Protection Clause, convicting defendant on, basis of irrational classification)
irreconcilable , criminal_triples/case_18.txt , (CCA 's conclusion, is irreconcilable with, Hall)
irrelevant , criminal_triples/case_4.txt , (plea, makes, kind of claim irrelevant to constitutional validity of conviction)
irreparable , criminal_triples/case_54.txt , (crime, reflects, irreparable corruption)
isolate , criminal_triples/case_38.txt , (stop, was, isolated instance)
juvenile , criminal_triples/case_20.txt , (sexual assault, victims of are, often juveniles)
least , criminal_triples/case_1.txt , (defendant, has, at least two prior felony convictions of crime of violence)
liability , criminal_triples/case_5.txt , (liability, basic notions of, cause)
limit , criminal_triples/case_1.txt , (majority, Had limited to, conclusion)
limitation , criminal_triples/case_4.txt , (his prosecution, is, barred by statute of limitations by Trial Act)
limited , criminal_triples/case_1.txt , (limited scope, is rooted in, history)
list , criminal_triples/case_7.txt , (list, is, preceded)
loose , criminal_triples/case_20.txt , (I, am troubled by, Court 's loose rhetoric)
lose , criminal_triples/case_21.txt , (losing party, proffer, evidence)
loss , criminal_triples/case_2.txt , (court, would at, would loss know)
mad , criminal_triples/case_4.txt , (must voluntary, must, must made)
marginal , criminal_triples/case_58.txt , (majority, can point to, possible marginal gain in shooting at car)
meaningless , criminal_triples/case_2.txt , (§ 666 convictions, are meaningless under, Yeager)
miscalculation , criminal_triples/case_48.txt , (miscalculation, review of, error)
misdemeanor , criminal_triples/case_4.txt , (North Carolina, indicted Jimmy Seth Perry on, misdemeanor assault charge)
misdirect , criminal_triples/case_55.txt , (criticism, is misdirected For, reason)
misguided , criminal_triples/case_48.txt , (it, rejects, Fifth Circuit 's misguided approach)
miss , criminal_triples/case_19.txt , (Court 's due process analysis, misses point, it arises under substantive process)
mundane , criminal_triples/case_71.txt , (mundane language, is In, its view)
murder , criminal_triples/case_3.txt , (Petitioner Duane Buck, was, convicted of capital murder in Texas court)
murderer , criminal_triples/case_60.txt , (measured, egregiousness of, murderer 's conduct)
needlessly , criminal_triples/case_47.txt , (holding, needlessly extends, Evans ' error)
negative , criminal_triples/case_15.txt , (evidence technician, got, same negative result)
neglect , criminal_triples/case_75.txt , (concurrence, neglects, proper function)
negligible , criminal_triples/case_60.txt , (penalty, is with, such negligible returns to State)
nervous , criminal_triples/case_8.txt , (suspect, has, nervous evasive behavior)
no , criminal_triples/case_4.txt , (I, will skip For, now)
nonsense , criminal_triples/case_78.txt , (That, makes, nonsense of American Railway)
nothing , criminal_triples/case_1.txt , (Johnson, decided nothing about, Guidelines commentary)
obscenity , criminal_triples/case_67.txt , (defendant, has, challenge to obscenity law)
obstacle , criminal_triples/case_3.txt , (procedural obstacles, settled, law)
obvious , criminal_triples/case_17.txt , (McWilliams ' obvious deficit, be related to, his frustration tolerance)
occasion , criminal_triples/case_15.txt , (City, agreed On, occasions)
off , criminal_triples/case_4.txt , (majority, has dusted off, 1869 decision of Supreme Judicial Court)
offensive , criminal_triples/case_39.txt , (Section 207, criminalizes, offensive contact)
older , criminal_triples/case_23.txt , (Maher, enjoyed, close relationship with his older brother)
ordinary , criminal_triples/case_1.txt , (it, give, ordinary people)
out , criminal_triples/case_2.txt , (we, pointed out In, event of inconsistent verdicts)
outlandish , criminal_triples/case_60.txt , (principal dissent, has, resort to outlandish rhetoric)
overboard , criminal_triples/case_75.txt , (crew member, throw overboard, fish)
overstate , criminal_triples/case_6.txt , (concerns, are overstated, will meritless)
overwhelming , criminal_triples/case_21.txt , (it, joined, overwhelming majority of States)
painful , criminal_triples/case_60.txt , (its maintenance, is in, face of extremely painful stimuli)
peculiarly , criminal_triples/case_43.txt , (evaluation, lies peculiarly within, trial judge 's province)
perverse , criminal_triples/case_44.txt , (it, would do in, particularly perverse fashion)
politics , criminal_triples/case_20.txt , (users, can debate politics On, Facebook)
poor , criminal_triples/case_18.txt , (poor effort, experiencing, depression)
poorly , criminal_triples/case_31.txt , (several field sobriety tests, performed poorly on, each)
predictably , criminal_triples/case_60.txt , (our precedents, have predictably transformed courts into, boards)
problem , criminal_triples/case_1.txt , (argument, fundamentally misunderstands, problem caused by court 's reliance on sentencing guideline)
problematic , criminal_triples/case_1.txt , (problematic provision, considering, illustrative language)
psychotic , criminal_triples/case_17.txt , (McWilliams, had, psychotic thought disorder)
purported , criminal_triples/case_37.txt , (Congress ' purported plenary power, rests on, even shakier foundations)
questionable , criminal_triples/case_17.txt , (McWilliams 's entitlement, is questionable for, reason)
racist , criminal_triples/case_13.txt , (Court, must, must disturbed by racist rhetoric)
rank , criminal_triples/case_14.txt , (I, would rank, clerk 's transmission of amended judgment to Court)
redundancy , criminal_triples/case_16.txt , (redundancy, better abounds in, criminal law)
refusal , criminal_triples/case_8.txt , (trial court, has, refusal give)
regret , criminal_triples/case_21.txt , (juror, may regret his vote In, addition)
reluctant , criminal_triples/case_21.txt , (juror, be, reluctant to voice in of jurors .7)
remains , criminal_triples/case_7.txt , (durable tradition, remains, federal laws have required)
repeat , criminal_triples/case_2.txt , (Clause, barred, only repeated prosecution for same act)
repugnant , criminal_triples/case_20.txt , (act, repugnant to, instincts)
restrictive , criminal_triples/case_76.txt , (restrictive alternatives, were, why inadequate)
rigid , criminal_triples/case_48.txt , (Fifth Circuit 's rigid approach, is, incorrect)
rival , criminal_triples/case_61.txt , (rival dealer, had arrived on, scene)
road , criminal_triples/case_31.txt , (motorists, consented by, virtue of decision drive on roads)
rob , criminal_triples/case_7.txt , (Levon Dean, robbed methamphetamine dealer in, Sioux City motel room)
rough , criminal_triples/case_47.txt , (§ 1951, prohibits, rough equivalent)
ruin , criminal_triples/case_21.txt , (lawsuit, ruined, her daughter 's life)
rush , criminal_triples/case_55.txt , (She, rushed to, Brad)
sad , criminal_triples/case_3.txt , (It, has, sad commentary)
scare , criminal_triples/case_39.txt , (husband, scare, her)
scatter , criminal_triples/case_8.txt , (Many, scattered at, sight)
scrap , criminal_triples/case_55.txt , (She, only scrap, brothers had let)
scream , criminal_triples/case_27.txt , (they, heard, screams coming)
scrutiny , criminal_triples/case_1.txt , (Guidelines, warrant scrutiny under, Eighth Amendment)
secondary , criminal_triples/case_43.txt , (State, has, secondary justifications)
shaky , criminal_triples/case_66.txt , (he, was, ind of shaky about it)
shoot , criminal_triples/case_3.txt , (I, shoot, your A)
shooting , criminal_triples/case_3.txt , (petitioner, shooting, Taylor)
sinister , criminal_triples/case_67.txt , (I, have, sinister plans for my friends)
skip , criminal_triples/case_4.txt , (I, will skip For, now)
sleep , criminal_triples/case_21.txt , (them, sleep through, afternoons)
slow , criminal_triples/case_18.txt , (teachers, called for, his slow reading)
sociopath , criminal_triples/case_67.txt , (I, 'm just crazy sociopath at_time, S ***)
sour , criminal_triples/case_53.txt , (you, get, sour fruit)
speech , criminal_triples/case_12.txt , (His speech, is, slurred)
standard , criminal_triples/case_1.txt , (it, leaves jurors without, legally fixed standards)
strain , criminal_triples/case_6.txt , (strain, applying, Martinez)
strange , criminal_triples/case_40.txt , (It, be strange, our system of law permitted)
stroke , criminal_triples/case_12.txt , (he, become due to, recent strokes)
struggle , criminal_triples/case_16.txt , (we, struggle, imagine)
sub , criminal_triples/case_35.txt , (F. 3d 147, sub, nom)
suffering , criminal_triples/case_60.txt , (individual suffering, caused by, delays)
terrible , criminal_triples/case_66.txt , (Years, exacts, terrible price)
terror , criminal_triples/case_66.txt , (confinement, bears terror for, prisoners sentenced)
terrorism , criminal_triples/case_30.txt , (terrorism, is in, general)
terrorist , criminal_triples/case_30.txt , (Federal Government, ordered In, immediate aftermath of September 11 terrorist attacks)
toxic , criminal_triples/case_60.txt , (they, reported, lowest toxic dose as 71 mg/kg)
trash , criminal_triples/case_18.txt , (he, survived, eating from trash cans after two bouts)
twist , criminal_triples/case_30.txt , (Guards, twisted, fingers)
typical , criminal_triples/case_6.txt , (it, unlikely in, typical case)
unable , criminal_triples/case_40.txt , (Williams, was, unable until)
unacceptable , criminal_triples/case_1.txt , (It, introduces, unacceptable degree of arbitrariness)
unaware , criminal_triples/case_20.txt , (its participants, be, in its early stages unaware of it)
uncertain , criminal_triples/case_43.txt , (prosecutors, were uncertain according to, State)
unclear , criminal_triples/case_1.txt , (them, appear, as unclear as § 4B1 .2)
uncomfortable , criminal_triples/case_43.txt , (we, felt, very uncomfortable with)
unconvincing , criminal_triples/case_16.txt , (we, find, unconvincing dissent 's argument)
undercut , criminal_triples/case_18.txt , (his strengths, undercut, adaptive weaknesses)
underdeveloped , criminal_triples/case_54.txt , (children, First have, underdeveloped sense of responsibility)
unfortunately , criminal_triples/case_5.txt , (Court, Unfortunately appears, have tainted)
unhappy , criminal_triples/case_78.txt , (Officer Elston Howard, was at, by unhappy coincidence same establishment)
unlike , criminal_triples/case_2.txt , (petitioners ' convictions, were vacated Unlike, guilty verdicts in Powell)
unrelated , criminal_triples/case_2.txt , (petitioners ' convictions, however were later vacated because of, error in judge 's instructions unrelated to verdicts ' inconsistency)
unstable , criminal_triples/case_48.txt , (they, provide, unstable basis for Court 's prophecies)
unsuccessfully , criminal_triples/case_3.txt , (Buck, unsuccessfully sought, review of District Court 's ruling)
unsurprising , criminal_triples/case_18.txt , (it, is unsurprising Given, Briseno factors ' flaws)
upset , criminal_triples/case_18.txt , (factors, upsetting, Moore 's death sentence)
useless , criminal_triples/case_13.txt , (Court, remanding case for, useless do-over)
victim , criminal_triples/case_3.txt , (it, provides peace to, wrongdoer 's victims)
violence , criminal_triples/case_3.txt , (violence, is in, similar cases)
violent , criminal_triples/case_3.txt , (Buck 's violent acts, had occurred outside of, prison)
void , criminal_triples/case_1.txt , (Guidelines ' residual clause, is void for, vagueness)
wan , criminal_triples/case_19.txt , (they, err, petitioners want)
war , criminal_triples/case_36.txt , (approach, is at, war with principle)
waste , criminal_triples/case_16.txt , (Government would waste, is, debatable)
weak , criminal_triples/case_60.txt , (it, is too weak, even powerful)
whatever , criminal_triples/case_44.txt , (Judge Wood, highlighted, phrase by whatever designation)
worse , criminal_triples/case_16.txt , (redundancy, better or worse abounds in, criminal law)
wreak , criminal_triples/case_40.txt , (broader rule, wreak havoc of, having counsel for parties)
wrong , criminal_triples/case_3.txt , (District Court, applied altogether, wrong standards)
zero , criminal_triples/case_57.txt , (account, might, might reduced to zero upon his filing)
